Subject Area,Mapping Name,From Component Type ,From Component Name,From Field Name,To Component Type ,To Component Name,To Field Name,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_SETL_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_SETL_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CLM_STTS_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CLM_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CLM_NUM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CLM_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LOSS_RPT_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LOSS_RPT_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CUR_BILL_MTHD_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CUR_BILL_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CUR_BILL_FREQ_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CUR_BILL_FREQ_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_STTS_CHG_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_STTS_CHG_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_PRNCPL_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_PRNCPL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_AVIA_EXCL_RDR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_AVIA_EXCL_RDR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_MLT_EXCL_RDR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_MLT_EXCL_RDR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_SPCL_HZRD_EXCL_RDR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_SPCL_HZRD_EXCL_RDR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_WVR_EXCL_RDR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_WVR_EXCL_RDR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TRV_EXCL_RDR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TRV_EXCL_RDR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TOT_DTH_BEN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TOT_DTH_BEN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_RVRS_RSN_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_RVRS_RSN_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DSBRS_LTR_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DSBRS_LTR_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DSCNT_CSH_VAL_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DSCNT_CSH_VAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CSH_VAL_MTRTY_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CSH_VAL_MTRTY_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_NET_MTRTY_VAL_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_NET_MTRTY_VAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_INT_DUE_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_INT_DUE_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_INT_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_INT_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CST_BSIS_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CST_BSIS_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TX_GN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TX_GN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_YR_MO_PD_CNT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_YR_MO_PD_CNT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWNR_ATTN_AGE_NUM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWNR_ATTN_AGE_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LPSE_PND_BGN_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LPSE_PND_BGN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_SURR_CHRG_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_SURR_CHRG_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,BANK_HOLIDAY_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,BANK_HOLIDAY_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,NXT_AVLBL_PROC_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,NXT_AVLBL_PROC_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,REC_CRT_TS,Source Qualifier,SQ_T_POL_TRAN_STTS,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,REC_MOD_USR_ID,Source Qualifier,SQ_T_POL_TRAN_STTS,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_SB_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_SB_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_STTS_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CUR_STTS_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CUR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_PD_TO_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_PD_TO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CUR_PD_TO_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CUR_PD_TO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TOT_PREM_CANC_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TOT_PREM_CANC_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_INT_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_INT_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_ORIG_LN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_ORIG_LN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_RMN_LN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_RMN_LN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LPSE_POL_GN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LPSE_POL_GN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_LPSE_POL_FACE_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_LPSE_POL_FACE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LPSE_POL_MEC_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LPSE_POL_MEC_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_RST_LPSE_POL_BY_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_RST_LPSE_POL_BY_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_GRC_PRD_DUE_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_GRC_PRD_DUE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_GRC_PRD_PREM_DUE_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_GRC_PRD_PREM_DUE_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_GRC_PRD_POL_CV_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_GRC_PRD_POL_CV_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_POL_TOT_DB_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_POL_TOT_DB_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,CASH_VAL_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,CASH_VAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,CASH_VAL_RFND_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,CASH_VAL_RFND_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRG_CRRS_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRG_CRRS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,CASH_VAL_PERF_RETN,Source Qualifier,SQ_T_POL_TRAN_STTS,CASH_VAL_PERF_RETN,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,MSTR_ID,Source Qualifier,SQ_T_POL_TRAN_STTS,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,CO_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PROC_TM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PROC_TM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_ACT_GUID_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_ACT_GUID_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_SEQ_NUM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DABL_RSM_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DABL_RSM_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_CNTRY_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_CNTRY_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_EQT_NTC_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_EQT_NTC_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_CV_PRCH_LN_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_CV_PRCH_LN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_MISC_LOSS_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_MISC_LOSS_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_NFRFT_EXT_TRM_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_NFRFT_EXT_TRM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_NFRFT_RDC_PU_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_NFRFT_RDC_PU_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_EXT_TRM_XPR_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_EXT_TRM_XPR_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_XS_LN_DUE_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_XS_LN_DUE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_INS_ATN_AGE_NUM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_INS_ATN_AGE_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_STTS_PRIR_TO_ERR_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_STTS_PRIR_TO_ERR_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_LN_PNCPL_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_LN_PNCPL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DABL_STOP_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DABL_STOP_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_XS_DIVD_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_XS_DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_INSD_SFX_NM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_INSD_SFX_NM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PREM_OSET_STTS_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PREM_OSET_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PRIR_DIVD_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PRIR_DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DSBRS_IND,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DSBRS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_DABL_STRT_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_DABL_STRT_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_FIN_ACT_SBTYP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_FIN_ACT_SBTYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ST_NM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ST_NM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_CTY_NM,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_CTY_NM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ST_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ST_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_LN1_TXT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_LN1_TXT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_LN2_TXT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_LN2_TXT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_LN3_TXT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_LN3_TXT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_LN4_TXT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_LN4_TXT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_OWN_ADR_ZIP_CD,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_OWN_ADR_ZIP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_TOT_PREM_RFND_AMT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_TOT_PREM_RFND_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PREM_RFND_FR_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PREM_RFND_FR_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PREM_RFND_TO_DT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PREM_RFND_TO_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,TRAN_PREM_RFND_CHK_MSG_TXT,Source Qualifier,SQ_T_POL_TRAN_STTS,TRAN_PREM_RFND_CHK_MSG_TXT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TEMP_FLAT_END_DT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TEMP_FLAT_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,BILL_PREM_DUE_DT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,BILL_PREM_DUE_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TOT_BILL_AMT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TOT_BILL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,DWI_BAL_AMT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,DWI_BAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,OPT_END_DT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,OPT_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,AVLB_OPT_AMT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,AVLB_OPT_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,NUM_OF_OPT_RMN_CNT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,NUM_OF_OPT_RMN_CNT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,XS_DIVD_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,XS_DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,DIVD_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,LVL_PREM_PRD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,LVL_PREM_PRD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,POL_RNEW_DT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,POL_RNEW_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,CO_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_DT,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_PROC_TM,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_PROC_TM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_ACT_GUID_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_ACT_GUID_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_SEQ_NUM,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,REC_CRT_TS,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,REC_MOD_USR_ID,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,MEC_IND,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,MEC_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,DSBRS_IND,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,DSBRS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_SB_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_SB_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,TRAN_CVR_TYP_CD,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,TRAN_CVR_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,FY_PAIR_FTR_PREM_NRECD_IND,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,FY_PAIR_FTR_PREM_NRECD_IND,NO
